created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Nov 13 17:44:06 +0000 2023;1724120971110486067;"Hundreds of staffers will admit in private what is now undeniable in public. @POTUS is actively enabling genocide, spewing debunked misinformation, and silencing internal critics.";13;71;1806;3417;en;776528756;1724120971110486067;omarsuleiman504;https://twitter.com/omarsuleiman504/status/1724120971110486067
Mon Nov 13 17:42:32 +0000 2023;1724120577370177911;"Can you explain why it's wrong to call for Hamas to win based on a theoretical genocide you made up, but not wrong to call for Israel to win based on an actual genocide they are doing right now?";0;2;17;230;en;1712480133863653376;1724120577370177911;BadEmpanadaa;https://twitter.com/BadEmpanadaa/status/1724120577370177911
Mon Nov 13 17:40:19 +0000 2023;1724120016491049264;"@haleyllawrenxe @monetdoII Idk I feel like laughing at a genocide is worse but you do you";0;0;4;338;en;1423989326770282496;1724054316296626277;lxuisfineline;https://twitter.com/lxuisfineline/status/1724120016491049264
Mon Nov 13 17:39:51 +0000 2023;1724119899000258612;"If you are interested in gathering as much information as you can to make an informed decision about what justice demands regarding the perennial Palestinian question and the Palestinian genocide unfolding under our watch, check out this video by the son of a holocaust survivor-…";15;145;226;443;en;2389227352;1724119899000258612;ThuliMadonsela3;https://twitter.com/ThuliMadonsela3/status/1724119899000258612
Mon Nov 13 17:39:46 +0000 2023;1724119878603297167;"@haleyllawrenxe i think supporting genocide is worse that anything i said in this tweet actually";2;13;295;18241;en;1420729841549254660;1724054316296626277;monetdoII;https://twitter.com/monetdoII/status/1724119878603297167
Mon Nov 13 17:39:33 +0000 2023;1724119824844857480;"Uh, hi, yeah, *what the actual fuck* is this? So much to unpack here.   First, for WHAT SHOULD BE OBVIOUS REASONS, genocide is a big trigger for me, so YES, I avoid talking about it on my FANDOM TWITTER. But let's address this. https://t.co/SknKMvpmuL";10;29;67;585;en;230898407;1724119824844857480;adybpt;https://twitter.com/adybpt/status/1724119824844857480
Mon Nov 13 17:36:04 +0000 2023;1724118950303154218;"i don’t think a woman should be punished for the actions of her estranged father but she could not perform in occupied palestine and follow violent zionists and remain silent through a genocide for starters 🤷‍♀️";0;2;37;202;en;1389987112188104712;1724118950303154218;barbicent;https://twitter.com/barbicent/status/1724118950303154218
Mon Nov 13 17:35:18 +0000 2023;1724118756840943635;"Just a UN panel of experts + 790 scholars + state crime experts + CCR among those demonstrating genocide. As for exception-Avi Dichter called it a Nakba &amp  no one denies the campaign to depopulate the north but defend it as necessargly for security- that is an exception, Michael.";3;21;126;337;en;88846611;1724118756840943635;4noura;https://twitter.com/4noura/status/1724118756840943635
Mon Nov 13 17:34:29 +0000 2023;1724118550514717043;"There once was a land called Palestine  Where Christians, Muslims and Jews lived fine  In the 1800s  It was ruled by The Ottoman Empire  #storyofpalestine #Genocide_of_Palestinians  #FreePalestineFromIsrael https://t.co/Z4Mm25FIDE";10;25;109;247;en;1105954613855948808;1724118550514717043;Mustafa88531501;https://twitter.com/Mustafa88531501/status/1724118550514717043
Mon Nov 13 17:34:00 +0000 2023;1724118427734773911;"Death toll from Israel's genocide in Gaza nears 11,200, including over 4,600 children.  #GazaGenocide https://t.co/oDwJ7k9hNS";5;18;216;240;en;192547775;1724118427734773911;PressTV;https://twitter.com/PressTV/status/1724118427734773911
Mon Nov 13 17:30:46 +0000 2023;1724117612571832327;"i have seen more corpses of children in the past month than i have seen in my entire life, and that is a statement that no one should ever have to even admit. To find joy in this genocide is pure evil and i wish him the very worse";1;1;171;790;en;1306291620;1724117612571832327;imsalsay;https://twitter.com/imsalsay/status/1724117612571832327
Mon Nov 13 17:29:38 +0000 2023;1724117330924277970;"Genocide is evil.";1;5;63;561;en;113511245;1724117330924277970;visecs;https://twitter.com/visecs/status/1724117330924277970
Mon Nov 13 17:27:53 +0000 2023;1724116886760108044;"If #Israel wasn't bombing hospitals, refugee camps and residential buildings, killing 10,000+ Palestinians, these protests would not be happening in the USA at all. This is a reaction against #genocide. And it's all EXACTLY what the globalist controllers have planned for us all:…";3;49;57;167;en;15843059;1724116886760108044;HealthRanger;https://twitter.com/HealthRanger/status/1724116886760108044
Mon Nov 13 17:24:00 +0000 2023;1724115912041582739;"What’s the point in repeating this deceitful claim over and over again when people can hear what happened?  I said *most* of the media and political establishment were complicit by backing or not calling out war crimes.  You brought up genocide, and I didn’t mention @GMB";7;136;358;2384;en;65045121;1724115912041582739;OwenJones84;https://twitter.com/OwenJones84/status/1724115912041582739
Mon Nov 13 17:23:54 +0000 2023;1724115885873598554;"They lied about 40 beheaded babies to justify a genocide. But where is the concern for the nearly 40 premature Palestinian babies who had to be removed from incubators at Shifa due to Israeli siege and destruction?   3 of 39 have died. Has Biden commented?";12;47;560;1177;en;37501003;1724115885873598554;RaniaKhalek;https://twitter.com/RaniaKhalek/status/1724115885873598554
Mon Nov 13 17:20:55 +0000 2023;1724115134241464600;"I just objected to you claiming that all of the media (including us at @GMB) and all sides of politics are facilitating genocide against the Palestinians - felt like the worst kind of second rate Trumpian populism to me...";52;666;54;883;en;16708655;1724115134241464600;edballs;https://twitter.com/edballs/status/1724115134241464600
Mon Nov 13 17:17:23 +0000 2023;1724114247523930189;"For one month, Madkhalis have done nothing but minimize the genocide of Palestinians, blame them, mock them, ignore them.  Now one of their own gets a minor scratch from a totally not fake attack, and they are all pretending it's a holocaust. Accounts that have posted not one…";15;120;372;1921;en;1205993798;1724114247523930189;Haqiqatjou;https://twitter.com/Haqiqatjou/status/1724114247523930189
Mon Nov 13 17:16:26 +0000 2023;1724114009111077094;"Israel lost every ounce of credibility they thought they had. They failed miserably in pinning the “40 beheaded babies” hoax and now they are desperately trying to convince everyone that “Hamas raped women”.  They are lying. And they will keep lying to justify their genocide.";18;96;655;1899;en;482543305;1724114009111077094;HadiNasrallah;https://twitter.com/HadiNasrallah/status/1724114009111077094
Mon Nov 13 17:15:56 +0000 2023;1724113883378368840;"“A regional war has already begun, where Washington is willing to kill a lot of people and potentially sacrifice its own soldiers so that Israel is able to conduct a genocide.”-@MikePrysner w/ @EyesLeftPod &amp  @EmpireFiles  WATCH: https://t.co/GtH3GX1Nat https://t.co/mEb7Sw6r6U";4;9;172;226;en;1217207858435186689;1724113883378368840;BTnewsroom;https://twitter.com/BTnewsroom/status/1724113883378368840
Mon Nov 13 17:15:16 +0000 2023;1724113712586346718;"‼️Why Norm Won't Condemn Hamas (w/@normfinkelstein)‼️  The preeminent Israel-Palestine scholar weighs in on Hilary Clinton, Jake Tapper, &amp  others rationalizing the genocide in Gaza, why he rejects public condemnations of Hamas, &amp  more in an epic 3 hour conversation.  Watch here:… https://t.co/9KJmx0S5w7";18;56;229;726;en;1332630685;1724113712586346718;briebriejoy;https://twitter.com/briebriejoy/status/1724113712586346718
Mon Nov 13 17:10:34 +0000 2023;1724112529163436082;"imagine how out of touch you have to be to gleefully celebrate a genocide with your disgusting friends. noah schnapp is so foul and evil";0;4;34;476;en;632713692;1724112529163436082;philsadelphia;https://twitter.com/philsadelphia/status/1724112529163436082
Mon Nov 13 17:10:12 +0000 2023;1724112436763021759;"always these people that seem to care so much about my rights as a women, but at the same time support a genocide that is killing Palestinian women.";0;4;76;278;en;1622332117655949316;1724112436763021759;dolchiie;https://twitter.com/dolchiie/status/1724112436763021759
Mon Nov 13 17:08:14 +0000 2023;1724111945668919792;"I love living in a democracy, where it is your moral and ethical duty to vote for the guy supporting one genocide because the other guy supports two genocides";0;3;18;184;en;1611477068;1724111945668919792;jenny2x4;https://twitter.com/jenny2x4/status/1724111945668919792
Mon Nov 13 17:07:11 +0000 2023;1724111678332400042;"This is a devastating firsthand account of the genocide, the forced displacement - I hope everybody reads it  https://t.co/zGbphu3uQB";1;0;88;240;en;360353634;1724111678332400042;BrotiGupta;https://twitter.com/BrotiGupta/status/1724111678332400042
Mon Nov 13 17:06:12 +0000 2023;1724111431610540172;"It is utterly fitting that Netanyahu should choose Tony Blair, Britain's war criminal-in-chief during the 2003 invasion of Iraq, to mastermind the public relations spin on its genocide in Gaza https://t.co/6Qd8OBqqdZ";60;153;1016;1844;en;2459644405;1724111431610540172;Jonathan_K_Cook;https://twitter.com/Jonathan_K_Cook/status/1724111431610540172
Mon Nov 13 17:04:33 +0000 2023;1724111015007133703;"Tens of thousands of protesters take to the streets in Texas, in protest of the genocide of the Palestinian people being carried out by Israel in Gaza.  #GazaGenocide https://t.co/ZSeqrDi86x";1;3;223;205;en;1294275155796070407;1724111015007133703;ShurrabRawand;https://twitter.com/ShurrabRawand/status/1724111015007133703
Mon Nov 13 17:02:15 +0000 2023;1724110436914860124;"Since when is genocide “sexy”. Quickly.";6;13;174;1452;en;2736678045;1724110436914860124;meredeathmetal;https://twitter.com/meredeathmetal/status/1724110436914860124
Mon Nov 13 17:01:49 +0000 2023;1724110329158812025;"PETITION: Fire Lizette!  Alberta NDP MLA Lizette Tejada has accused Israelis of being "barbarians" who are guilty of genocide. We demand that Lizette Tejada resign or be fired for her anti-Semitic statements.  SIGN HERE: https://t.co/QY1JgdJK60.";5;27;78;239;en;3018960919;1724110329158812025;RebelNewsOnline;https://twitter.com/RebelNewsOnline/status/1724110329158812025
Mon Nov 13 17:00:01 +0000 2023;1724109875410862541;"100+ of Biden's own State Department and USAID employees are calling him out for lying about the Israeli occupation's genocide of Palestinians and his complicity in it. https://t.co/MrTa7JuSpV";3;4;134;448;en;796241086960271360;1724109875410862541;PushBidenLeft;https://twitter.com/PushBidenLeft/status/1724109875410862541
Mon Nov 13 16:58:54 +0000 2023;1724109594455113755;"Israel has made it perfectly clear from the beginning that they are only targeting Hamas, not Palestinian civilians. That's not genocide. Israel has never justified genocide. @4noura, on the other hand, makes an exception for the genocide committed by Hamas on October 7.";25;129;62;242;en;737387991820296192;1724109594455113755;IsraelWarRoom;https://twitter.com/IsraelWarRoom/status/1724109594455113755
Mon Nov 13 16:56:36 +0000 2023;1724109016476062139;"Activists have stopped work and shipments into the Raytheon facility in El Segundo, CA to "stand firm with Palestine and her people" and "to disrupt the cogs of war that churn beside us, propelling genocide." ✊✊✊ https://t.co/wsePQOHPYl";19;17;595;1448;en;219832443;1724109016476062139;CharmaineSChua;https://twitter.com/CharmaineSChua/status/1724109016476062139
Mon Nov 13 16:53:58 +0000 2023;1724108353121525786;"In Gaza, family portraits have become portraits of  Israeli Genocide.  #StopTheGenocide - Take action here:https://t.co/Ia1COh8FaO https://t.co/mXyuOL21mx";8;8;281;289;en;402592986;1724108353121525786;visualizingpal;https://twitter.com/visualizingpal/status/1724108353121525786
Mon Nov 13 16:53:30 +0000 2023;1724108237698384129;""Public opinion will surely shift at scenes of Palestinian suffering....we must get ahead of the narrative."  Monstrous. Let’s make sure these words are widely known. A billionaire is trying to use his money to paper over a genocide. We won’t allow it.";13;1;1461;2723;en;244787462;1724108237698384129;MsKellyMHayes;https://twitter.com/MsKellyMHayes/status/1724108237698384129
Mon Nov 13 16:51:41 +0000 2023;1724107776903745606;"How do you start posting about your moral responsibility over "the math of genocide" and expect me to take you seriously. I don't even have words for you at that point.";0;7;75;915;en;213782911;1724107776056602644;MarxistRealism;https://twitter.com/MarxistRealism/status/1724107776903745606
Mon Nov 13 16:43:58 +0000 2023;1724105835586932868;"After weeks of fighting, the Israeli regime and Western allies can only take pride in the Gaza Holocaust (Israeli online backers love genocide). Otherwise, on the battlefield, things aren't going too well.   See the damaged and destroyed tanks, armored vehicles, and bulldozers. https://t.co/0Enw0OAqNn";5;20;259;600;en;3170980063;1724105835586932868;s_m_marandi;https://twitter.com/s_m_marandi/status/1724105835586932868
