"created_at","id_str","full_text","quote_count","reply_count","retweet_count","favorite_count","lang","user_id_str","conversation_id_str","username","tweet_url","image_url","location"
"Fri Dec 08 15:07:09 +0000 2023","1733141170073821531","@N_ShaniJKT48 day 159 merangkap 158 🐢 selamat datang kembali cici shaneee! maaf ya baru berkabaaarr krn kemarin lg hectic nyiapin responsi euyyy hehee 🐱 btw cakep amat neng td di erigo wheheh km lgsg latian buat konser kah ciii? mangats terus yaaa jangan lupa istirahat shann 🤍","0","1","0","0","in","1235850788489945097","1675684300287799297","cshndraa","https://twitter.com/cshndraa/status/1733141170073821531","","pokoknya shani"
"Wed Dec 06 07:59:07 +0000 2023","1732308676961280218","kejatohan tai burung cok  mana baju erigo cepio lagi @A_FionyJKT48 sorry ce 🥲🥲🥲","0","0","0","1","in","1615110418544087041","1732308676961280218","BilliFadlan","https://twitter.com/BilliFadlan/status/1732308676961280218","",""
"Wed Dec 13 05:53:17 +0000 2023","1734813722001211623","@N_ShaniJKT48 Dagangan member di Erigo Ciii","0","0","0","0","in","874092573303873536","1734809145646391660","shskalndjd6143","https://twitter.com/shskalndjd6143/status/1734813722001211623","",""
"Wed Dec 06 04:56:38 +0000 2023","1732262751362580766","@elcrab_ kak pls butuh cepat😭 https://t.co/RDtmtWqj3V","0","2","0","0","in","1172093050446704640","1732262265263739270","taerae_zbone","https://twitter.com/taerae_zbone/status/1732262751362580766","","Riau, Indonesia"
"Thu Dec 14 12:34:23 +0000 2023","1735277050569879830","@Ilhoonpeu @ilhoon_mikael Tapi aku mampunya iming2in Erigo euy","0","1","0","0","in","1100383784724193288","1735229248250810751","alandraxel","https://twitter.com/alandraxel/status/1735277050569879830","","sometimes here sometimes there"
"Mon Dec 11 17:27:45 +0000 2023","1734263717527986599","@A_ZeeJKT48 Udahhh coupelan baju erigo kitaa yeee","0","0","0","0","in","1711999067516174336","1734262808064450880","Rdwnnnn01","https://twitter.com/Rdwnnnn01/status/1734263717527986599","",""
"Sun Dec 10 06:50:10 +0000 2023","1733740876487340321","Wts / want to sell  PP / photopack angelina christy Erigo x jkt48 x ryol Bisa kirim/cod fx Dm for price https://t.co/yfSaz0dFa9","0","0","0","0","in","1591460261013368832","1733740876487340321","crmlltt_","https://twitter.com/crmlltt_/status/1733740876487340321","https://pbs.twimg.com/media/GA98I1xaEAAxGqT.jpg",""
"Thu Dec 07 11:27:02 +0000 2023","1732723386022027497","@erigostore Gasss. Ada booth Erigo kah?","0","0","0","0","in","1275914937177567234","1732719797404676235","cruzozzan","https://twitter.com/cruzozzan/status/1732723386022027497","",""
"Mon Dec 11 18:28:46 +0000 2023","1734279072224813168","@A_ZeeJKT48 Mau belii baju erigo kamuu nih zoyy","0","0","0","0","in","1536533566544171009","1734264785229996109","Coolpine3","https://twitter.com/Coolpine3/status/1734279072224813168","",""
"Wed Dec 13 06:56:01 +0000 2023","1734829510250631168","@indro_hendro @chocolatpurple iya aku ngehnya juga pas live erigo","0","0","0","0","in","1391408915666018306","1734532778635710885","deliciadelwyn","https://twitter.com/deliciadelwyn/status/1734829510250631168","",""
"Fri Dec 08 09:08:39 +0000 2023","1733050949512671269","@A_MutheJKT48 Adalah benar  tapi jaketku basah muth. Nanti beli jaket erigo aja😚","0","0","0","0","in","1669043920289017856","1733037598137053694","luthpiw0","https://twitter.com/luthpiw0/status/1733050949512671269","",""
"Thu Dec 14 11:45:17 +0000 2023","1735264695995769112","Cek Erigo Chino Pants James Army Unisex dengan harga Rp149.000. Dapatkan di Shopee sekarang!  #gempa #anies #ahok #debatcapres #ordal #ligachampions  https://t.co/JBPEbDaIte https://t.co/NBKmkmdE5f","0","0","0","0","in","563381156","1735264695995769112","simalangleuyy","https://twitter.com/simalangleuyy/status/1735264695995769112","https://pbs.twimg.com/media/GBTmC0nbIAAyuoK.jpg",""
"Sun Dec 10 15:47:42 +0000 2023","1733876149879722412","@txtdrkuliner Banyak promo di Erigo guys  https://t.co/rAKObwXrSV","0","0","0","0","in","1676182284372955137","1733789047318016181","JiggyjigUkus","https://twitter.com/JiggyjigUkus/status/1733876149879722412","",""
"Sat Dec 09 09:18:52 +0000 2023","1733415906720854232","Semakin mudah belanja produk Erigo Official di Tokopedia. Cek aja  pasti ada yang kamu suka. https://t.co/ZaJLMBZE8f #Tokopedia lewat @Tokopedia","0","0","0","1","in","1559460140981833729","1733415906720854232","marvellmaliki2","https://twitter.com/marvellmaliki2/status/1733415906720854232","",""
"Fri Dec 08 14:38:58 +0000 2023","1733134077354709493","@sshaniindira pasti sih abis dari erigo langsung ke fx keknya","0","0","0","1","in","1651807126074040321","1733133389279211535","jjalall14","https://twitter.com/jjalall14/status/1733134077354709493","",""
"Sun Dec 10 03:56:11 +0000 2023","1733697091296428504","@retnosetyow4t @KangManto123 Logika aja klo mau go inter  paling ga udh jadi konsumsi lokal juga  kek erigo","0","0","0","0","in","957931648489697280","1733324701446160689","dionwiyoko56","https://twitter.com/dionwiyoko56/status/1733697091296428504","",""
"Wed Dec 06 14:16:45 +0000 2023","1732403708762411272","@erigostore Lope"bgt mksih min erigo asupan mlmnya","0","0","0","0","in","1624234660950847489","1732398064986628591","Lisdahsn","https://twitter.com/Lisdahsn/status/1732403708762411272","","Teluk Bintan, Kepulauan Riau"
"Thu Dec 07 14:45:06 +0000 2023","1732773232263204998","@Adellion_ Min erigo bole juga cerita nya","0","0","0","0","in","1658423515174043650","1732761938046673215","RizkiFeb_M","https://twitter.com/RizkiFeb_M/status/1732773232263204998","",""
"Mon Dec 11 07:01:31 +0000 2023","1734106116953657735","Raffi Ahmad TikTok Shop BEM UGM Senin Siang #BesokShopee1212  https://t.co/8VK898hrHH","0","5","0","0","in","1179816168678313984","1734106116953657735","Baubaubelanja","https://twitter.com/Baubaubelanja/status/1734106116953657735","",""
"Sat Dec 09 05:27:19 +0000 2023","1733357637264363698","Cek disini https://t.co/6yVwm2BkCd","0","0","0","0","in","1697492679641481216","1733357598290886666","piqipiqi12","https://twitter.com/piqipiqi12/status/1733357637264363698","",""
"Fri Dec 08 10:19:01 +0000 2023","1733068657922916425","@renoolii26 @A_ChristyJKT48 baju erigo bang Reno klo di gift ke Christy penuh lemarinya bang☺️","0","0","0","0","in","1696858729688477696","1733057767857123454","Chrispii_","https://twitter.com/Chrispii_/status/1733068657922916425","","hatinya Angelina Christy "
"Sun Dec 10 09:01:46 +0000 2023","1733773992996323836","@retnosetyow4t @KangManto123 Situ yg gak nyampe  knp erigo dan indomie bisa ke LN? Ya market lokalnya hampir merata seluruh indonesia  situ mau jual "produk" tapi market-nya sebatas rt ya susah go international.","0","0","0","0","in","2898854809","1733324701446160689","Pituwelas","https://twitter.com/Pituwelas/status/1733773992996323836","",""
"Tue Dec 12 15:28:22 +0000 2023","1734596060637712537","@easterli1y_ Mau ka   nitip ini https://t.co/odO6fZM7vS","0","1","0","1","in","175998569","1734595621775200301","Atmiko31","https://twitter.com/Atmiko31/status/1734596060637712537","",""
"Thu Dec 07 07:07:38 +0000 2023","1732658106877055091","@S_GraciaJKT48 @N_ShaniJKT48 @erigostore Udh kutandai di erigo kalau kalian mulai live","0","0","0","0","in","1716010553238573056","1732654262017310963","PTR_Lenathea","https://twitter.com/PTR_Lenathea/status/1732658106877055091","",""
"Wed Dec 06 12:06:48 +0000 2023","1732371005694492776","@erigostore @N_ShaniJKT48 @S_GraciaJKT48 pasti admin erigo nih yang salah  ci shani gapernah salah 😇","0","0","0","0","in","1265816957749583877","1732364091082314235","selistrawberry","https://twitter.com/selistrawberry/status/1732371005694492776","",""
"Thu Dec 07 04:55:48 +0000 2023","1732624930179891324","@100riburupiah @N_ShaniJKT48 @erigostore @S_GraciaJKT48 Kyaknya jam 4 kak  soalnya di erigo dah di umumin","0","0","0","0","in","1714704479508197376","1732364091082314235","ZakiKenan89750","https://twitter.com/ZakiKenan89750/status/1732624930179891324","",""
"Wed Dec 13 17:12:38 +0000 2023","1734984685112152541","@erigostore saya ingin sebesar besarnya mengucapkan terima kasih kepada admin erigo karna telah membagikan beberapa foto seorang gadis yang saya idamkan🥰","0","0","0","0","in","1720974811797790720","1734936979543109870","DayzLLL","https://twitter.com/DayzLLL/status/1734984685112152541","","Kota Batam, Kepulauan Riau"
"Sat Dec 09 12:08:24 +0000 2023","1733458571789250722","@RAINMAN230401 @dlayyyyyyyy liat j dr data penjualan kaos erigo.. mnurutku tipis tipis sih... kaos erigo mahal jg loh. hny fana loyal yg beli","0","1","0","0","in","1664426874309849088","1733421548571443543","riddler_192","https://twitter.com/riddler_192/status/1733458571789250722","",""
"Thu Dec 07 14:46:47 +0000 2023","1732773657276277240","@Adellion_ Weehhh etmin erigo dengerin juga😭","0","0","0","0","in","929128958498451461","1732761938046673215","storyoftan_","https://twitter.com/storyoftan_/status/1732773657276277240","",""
"Thu Dec 07 22:34:08 +0000 2023","1732891267670089980","Update foto terbaru jessi di erigo dong mint @C_Jessination48 jangan pelit² lah....","0","0","0","1","in","1558318559943888896","1732891267670089980","jimans_","https://twitter.com/jimans_/status/1732891267670089980","","Kudus, Indonesia"
"Thu Dec 07 06:16:41 +0000 2023","1732645285179109485","@erigostore @ZeeMotionID cewe erigo bgt pacar aku","0","0","0","0","in","1570426156691902465","1732616828042825786","_baszxz","https://twitter.com/_baszxz/status/1732645285179109485","","Kota Medan, Sumatera Utara"
"Wed Dec 06 12:07:32 +0000 2023","1732371188998193611","@erigostore Fjkt berkedok admin erigo nih","0","0","0","0","in","1707712705157836800","1732371018763903060","Doniadevionata","https://twitter.com/Doniadevionata/status/1732371188998193611","",""
"Wed Dec 06 13:15:22 +0000 2023","1732388263200178242","@erigostore @A_ZeeJKT48 This is cego cewek erigo","0","0","0","1","in","1539134274330595328","1732379104585056757","MwrNiiiii","https://twitter.com/MwrNiiiii/status/1732388263200178242","",""
"Thu Dec 07 04:52:52 +0000 2023","1732624190363324841","@erigostore min kapan pack Oniel main ke erigo lagi🥲","0","0","0","1","in","1681128757632049152","1732623964026102054","ZiyanRj","https://twitter.com/ZiyanRj/status/1732624190363324841","",""
"Thu Dec 14 13:20:43 +0000 2023","1735288712450433458","@milanapsahhh mil hutang giveaway kaos erigo tea lunas nya pake kaos prabowo🥲","0","0","0","0","in","1145836190865563648","1735162266402845047","rsty1661","https://twitter.com/rsty1661/status/1735288712450433458","","Bandung, Jawa Barat"
"Thu Dec 07 04:42:48 +0000 2023","1732621657435775056","@erigostore @ZeeMotionID Orang yg membuatku makin cinta Erigo","0","0","0","0","in","1078944080023805952","1732616828042825786","dmldn09","https://twitter.com/dmldn09/status/1732621657435775056","","Garut, Indonesia"
"Thu Dec 14 00:37:13 +0000 2023","1735096569551364370","@txtdrjkt buset lama2 ada “haji nawi erigo”","0","0","0","0","in","1559746331606134784","1734959352275226894","farhannrg","https://twitter.com/farhannrg/status/1735096569551364370","",""
"Mon Dec 11 12:43:19 +0000 2023","1734192137217126662","Pesan sekarang di Shopee! ERIGO Official Shop: https://t.co/EuZNmbOBZc","0","0","0","0","in","1179816168678313984","1734192137217126662","Baubaubelanja","https://twitter.com/Baubaubelanja/status/1734192137217126662","",""
"Mon Dec 11 12:08:07 +0000 2023","1734183275336536351","Besok ada live semuanyaa?!! Bingung mau nonton yang mana😔 Liat besok dehh siapa tau pake 2 hp😁  See u besok di IDN dan erigo🔥 @F_OllaJKT48 @C_JessiJKT48 @S_AshelJKT48 @Y_ChikaJKT48","0","0","0","0","in","1662090149831000064","1734183275336536351","nknayrhmdani","https://twitter.com/nknayrhmdani/status/1734183275336536351","",""
"Sat Dec 09 07:52:16 +0000 2023","1733394113700229454","@erigostore WOI MIN WKAKAKA MAKSA BET. Btw bisa kali min Ondah 1 frame di erigo live  gapernah ada mommen mereka nih","0","0","0","0","in","1712336808024182784","1733364668973146468","landozld","https://twitter.com/landozld/status/1733394113700229454","",""
"Wed Dec 06 12:00:55 +0000 2023","1732369524954112435","@N_ShaniJKT48 @erigostore @S_GraciaJKT48 Live terakhir di erigo😖","0","0","0","0","in","1686699389631569920","1732364091082314235","ToyaaBaraa","https://twitter.com/ToyaaBaraa/status/1732369524954112435","",""
"Tue Dec 12 13:05:10 +0000 2023","1734560021835325843","@erigostore Wkwkwk  sabar sabar ya mimin mimin erigo😭","0","0","0","1","in","1662090149831000064","1734559087659233453","nknayrhmdani","https://twitter.com/nknayrhmdani/status/1734560021835325843","",""
"Sat Dec 09 12:59:14 +0000 2023","1733471366358421639","@riddler_192 @dlayyyyyyyy kalo dilihat dari erigo 1 zee 2 freya 3 ......","0","1","0","0","in","1676951879652343808","1733421548571443543","RAINMAN230401","https://twitter.com/RAINMAN230401/status/1733471366358421639","",""
"Wed Dec 06 13:10:48 +0000 2023","1732387112149041632","@erigostore @S_AshelJKT48 @R_AdelJKT48 Ini baru erigo yg kita kenal up poto" member","0","0","0","0","in","1362949865706168320","1732385507697742055","scftmlrmdn","https://twitter.com/scftmlrmdn/status/1732387112149041632","",""
"Thu Dec 07 07:14:23 +0000 2023","1732659803502346541","@cinanazs Waduh  admin erigo sekarang banyak yang ngeoshiin ci","0","0","0","0","in","928262376134025217","1732629363718570213","tobi_deno_danu","https://twitter.com/tobi_deno_danu/status/1732659803502346541","","Surakarta, Jawa Tengah"
"Tue Dec 12 15:18:56 +0000 2023","1734593684832965003","@hyunsukch Nitip produk ka  makasih bnyak 🙏 https://t.co/34XYbbDXtl","0","1","0","2","in","175998569","1734590540468166861","Atmiko31","https://twitter.com/Atmiko31/status/1734593684832965003","",""
"Wed Dec 06 13:32:47 +0000 2023","1732392644553457967","@erigostore @I_KathrinaJKT48 Tgl 12 siap siap dibahas ma mimin erigo di live","0","0","0","0","in","1716010553238573056","1732390320581865495","PTR_Lenathea","https://twitter.com/PTR_Lenathea/status/1732392644553457967","",""
"Sun Dec 10 15:51:08 +0000 2023","1733877012157374517","@kaaayrr_ Cek promo Erigo guys  https://t.co/rAKObwXrSV","0","0","0","0","in","1676182284372955137","1733793896227107248","JiggyjigUkus","https://twitter.com/JiggyjigUkus/status/1733877012157374517","",""
"Thu Dec 14 06:00:47 +0000 2023","1735177999790882875","@discountfess Enak kok bahannya  meski ga setebel erigo tp ambil ajalah ya harga segitu mah","0","0","0","0","in","1237618080424976384","1735172767283323247","razheera","https://twitter.com/razheera/status/1735177999790882875","","Jakarta Timur, DKI Jakarta"
"Wed Dec 06 14:15:48 +0000 2023","1732403470257606955","@erigostore tetep Ybs 🤣🤣🤣🤣 admin erigo sama ka chika masih pundung²an","0","0","0","0","in","1696194834686726144","1732402141032276034","vespaijoo","https://twitter.com/vespaijoo/status/1732403470257606955","",""
"Wed Dec 06 14:51:35 +0000 2023","1732412474815885491","@erigostore @mkdafi21_ Erigo Udah gk jadi BA jeketi lagi kah min?kok live terakhir?🥺","0","0","0","0","in","1679443837515866113","1732402141032276034","OnlyMatcha48","https://twitter.com/OnlyMatcha48/status/1732412474815885491","","48World"
"Thu Dec 14 14:52:00 +0000 2023","1735311685379060084","@N_ShaniJKT48 Dimana² tetap milih erigo  baru kemarin ngeborong kaos sm jaket 🤣🤣","0","0","0","1","in","1684070774674710528","1734809145646391660","NurfauzanF61747","https://twitter.com/NurfauzanF61747/status/1735311685379060084","","Tangerang, Indonesia"
"Mon Dec 11 23:00:15 +0000 2023","1734347392194113720","Semoga kita selalu diberi kekuatan untuk bertahan.","0","0","0","0","in","1714162801542107136","1734347392194113720","DjunaErigo","https://twitter.com/DjunaErigo/status/1734347392194113720","",""
"Wed Dec 06 11:40:11 +0000 2023","1732364307130982685","@N_ShaniJKT48 @erigostore @S_GraciaJKT48 emg terbaik erigo tuh  semangat yaa","0","0","0","0","in","1546025434953187328","1732364091082314235","freen_gf","https://twitter.com/freen_gf/status/1732364307130982685","",""
"Thu Dec 07 11:38:03 +0000 2023","1732726158331126118","@N_ShaniJKT48 Alhamdulillah Ci selamat istirahat ci buat besok live erigo","0","0","0","0","in","1650528598573584384","1732663302789247266","Chikamgans","https://twitter.com/Chikamgans/status/1732726158331126118","",""
"Thu Dec 07 02:22:20 +0000 2023","1732586307648708665","@erigostore @N_ShaniJKT48 @S_GraciaJKT48 Wah parah nih admin erigo  salah dapet info itu min😂","0","0","0","0","in","1389589739783655427","1732364091082314235","BabyMon15107193","https://twitter.com/BabyMon15107193/status/1732586307648708665","",""
"Thu Dec 07 18:23:38 +0000 2023","1732828229055226017","@fashionjeketi Mau  kapan min mau buat beli Erigo X JKT48 😁","0","0","0","0","in","1233382669427200001","1732587687641796957","adikuzna","https://twitter.com/adikuzna/status/1732828229055226017","",""
"Thu Dec 07 12:52:30 +0000 2023","1732744893674783153","@C_Jessination48 Loh ngadmin di erigo juga jec? Gw kira cuma ngadmin di akun MU","0","0","0","3","in","1697132768868835328","1732744224830013461","Adiitttt13","https://twitter.com/Adiitttt13/status/1732744893674783153","",""
"Thu Dec 07 04:52:33 +0000 2023","1732624113662091549","@erigostore @cinanazs Terima kasih ci nanas atas inisiatifnya Terima kasih erigo atas foto paduka nunung","0","0","0","2","in","359690583","1732603745136210064","MKIMufti","https://twitter.com/MKIMufti/status/1732624113662091549","","Solo"
