"created_at,""id_str"",""full_text"",""quote_count"",""reply_count"",""retweet_count"",""favorite_count"",""lang"",""user_id_str"",""conversation_id_str"",""username"",""tweet_url"",""image_url"",""location""";;;
"Mon Dec 11 15:14:20 +0000 2023,""1734230138597015637"",""Ada yang punya kenalan kerja di tigalapan kaos?"",""0"",""3"",""0"",""1"",""in"",""1370041970010116100"",""1734230138597015637"",""andisyarifa_"",""https://twitter.com/andisyarifa_/status/1734230138597015637"","""",""Bone, Sulawesi Selatan""";;;
"Tue Dec 12 08:53:45 +0000 2023,""1734496751342510308"",""BUAT KAOS ASIK JUGA https://t.co/1gSHZfz3OB"",""0"",""0"",""0"",""1"",""in"",""1296719478001082369"",""1734496751342510308"",""didinmaulidn"",""https://twitter.com/didinmaulidn/status/1734496751342510308"",""https://pbs.twimg.com/media/GBIrisobUAAck_s.jpg"",""Sidoarjo, Indonesia""";;;
"Fri Dec 08 10:25:51 +0000 2023,""1733070376006291753"",""bjir br liat artic pke leather jacket???😱 dikira pke kaos item ck nya kmren  https://t.co/NmLXYoGvoG"",""0"",""0"",""0"",""4"",""in"",""1129211857015676928"",""1733070376006291753"",""Topokkipurple"",""https://twitter.com/Topokkipurple/status/1733070376006291753"",""https://pbs.twimg.com/ext_tw_video_thumb/1733064657404039168/pu/img/0jVup_LtauQXXCgP.jpg"",""#khhstan""";;;
"Fri Dec 08 17:39:31 +0000 2023,""1733179513218220251"",""kaos ekskulsip @inthesky_band X @sunamerch dong!!!! grab it fast cepat kubilang https://t.co/a6QI9o5OpN"",""1"",""1"",""3"",""2"",""in"",""1162421133175451648"",""1733179513218220251"",""savagerius"",""https://twitter.com/savagerius/status/1733179513218220251"",""https://pbs.twimg.com/media/GA19kCMbQAEYeow.jpg"",""Kota Medan, Sumatera Utara""";;;
"Wed Dec 13 10:39:19 +0000 2023,""1734885705678196937"",""Yang mau kaos eksklusif Jalan Gembira Tembus 1 Juta  silahkan reply postingan ini dengan VIDEO KESERUAN NOBAR DEBAT CAPRES tadi malam. Wajib dari rekaman hp sendiri ya. 3 pemenang kaos diumumkan hari Jumat. #AMINAjaDulu  @BosPurwa @marlina_idha @tatakujiyati https://t.co/5ZWqPj0itY"",""1"",""21"",""63"",""162"",""in"",""1399665230"",""1734885705678196937"",""tamsilinrung"",""https://twitter.com/tamsilinrung/status/1734885705678196937"",""https://pbs.twimg.com/media/GBONWHKbQAAFjgi.jpg"",""Jakarta-Makassar""";;;
"Sun Dec 10 00:00:25 +0000 2023,""1733637757384474842"",""🫶 selamat pagi warga ncity semuanya  aku lampirkan foto jungwoo bare face kaos nirvana supaya pagimu segar~ https://t.co/l1PfZz1RJx"",""0"",""1"",""29"",""154"",""in"",""2503485216"",""1733637757384474842"",""nctzenbase"",""https://twitter.com/nctzenbase/status/1733637757384474842"",""https://pbs.twimg.com/media/GA8eWf5bMAA4l4N.jpg"",""200402""";;;
"Sat Dec 09 08:15:30 +0000 2023,""1733399961575072083"",""Pak Anies lebih menghormati masyarakat dengan  berjabat tangan tanpa lempar² sembako ataupun kaos.  Respect 😇"",""2"",""3"",""14"",""32"",""in"",""1417489643759710208"",""1733399961575072083"",""MissKoral"",""https://twitter.com/MissKoral/status/1733399961575072083"","""",""Yogyakarta, Indonesia""";;;
"Wed Dec 13 13:53:14 +0000 2023,""1734934507126763757"",""Bang padahal si Win uda pake kaos tenue loh bang"",""0"",""3"",""2"",""19"",""in"",""1439141720029990916"",""1734934507126763757"",""baidinawin"",""https://twitter.com/baidinawin/status/1734934507126763757"","""",""""";;;
"Thu Dec 14 22:44:19 +0000 2023,""1735430546287734941"",""Kaos"",""0"",""0"",""0"",""1"",""in"",""1401797568867311618"",""1735430546287734941"",""brahimtekceli1"",""https://twitter.com/brahimtekceli1/status/1735430546287734941"","""",""Konya, Türkiye""";;;
"Sun Dec 10 08:40:38 +0000 2023,""1733768674149032059"",""GUYS THIS IS SO CUTE IzuLeo ngomongin satu sama lain di line natal mereka  Line Leo yang mau ngajakin Izumi shopping buat natal  dan line Izumi yang planning buat beliin Leo kado (gara-gara Leo masangin kaos kaki di samping kasurnya)🥹🥹🥹 https://t.co/VkWKTRooFR"",""2"",""1"",""5"",""9"",""in"",""1294467329426780161"",""1733768674149032059"",""BravyKnight_"",""https://twitter.com/BravyKnight_/status/1733768674149032059"",""https://pbs.twimg.com/media/GA-VaoRbYAA_-Ju.jpg"",""❤️🧡🩵💙💛""";;;
"Thu Dec 07 14:00:40 +0000 2023,""1732762050114605478"",""Klo kalian gak kebagian presale  jangan khawatir. Ntik masih ada tiket OTS yg tentunya masih free inuman di venue dan siapapun yg dateng kalian berkesempatan buat dapetin 2 kaos wota yg gak wota wota banget ini.  Caranya dapetin gmn? Teko o sik westalah percoyo o aku https://t.co/zoh2nGXsso"",""3"",""1"",""14"",""19"",""in"",""1532321650082926594"",""1732762050114605478"",""48MLC48"",""https://twitter.com/48MLC48/status/1732762050114605478"",""https://pbs.twimg.com/media/GAwB4kzWgAA_9cE.jpg"",""""";;;
"Sat Dec 09 17:15:15 +0000 2023,""1733535794604995017"",""Tas scbd... sepatu wonokromo... celono gembong... kaos pasar turi..."",""5"",""2"",""13"",""52"",""in"",""997212854"",""1733535794604995017"",""nocturnham"",""https://twitter.com/nocturnham/status/1733535794604995017"","""",""Indonesia""";;;
"Thu Dec 14 19:03:56 +0000 2023,""1735375086130172258"",""dm me ya jk minat beli ada bahan premium dan combat harga jg beda #KaosJayanti https://t.co/VhQTHEZkia"",""0"",""0"",""2"",""6"",""in"",""1451498885726097411"",""1735375086130172258"",""KaosJayanti"",""https://twitter.com/KaosJayanti/status/1735375086130172258"",""https://pbs.twimg.com/media/GBVKbitawAAxor7.jpg"",""Denpasar-Bali""";;;
"Sun Dec 10 03:27:44 +0000 2023,""1733689932181553583"",""@0tk0il mendin666 main 666itar pake kaos @koiltv seperty bli robi vrom navicula sambil tebak jvdvl la666v pak https://t.co/EXsR9BrxCH"",""0"",""1"",""5"",""9"",""in"",""1258418098618511360"",""1733687413867008113"",""masihgualiatin1"",""https://twitter.com/masihgualiatin1/status/1733689932181553583"",""https://pbs.twimg.com/ext_tw_video_thumb/1733689873675214848/pu/img/wn9ohj9NUNjQl6_R.jpg"",""""";;;
"Sat Dec 09 15:41:08 +0000 2023,""1733512110666363018"",""@dikanchut Ga usah bilang ""gak bisa lupa""  semua thread neo kek gitu kok  bahas Palestina jual buku  bahas Romusha jual kaos. Orang yg beli ya orang yg menghargai sejarah  dan mengapresiasi cara neo memperkenal sejarah  kalo orang kayak lu mah ga bakal dirugikan  soalnya udah sinis duluan."",""1"",""8"",""29"",""840"",""in"",""1525580670684516352"",""1733493341806051441"",""jeant38"",""https://twitter.com/jeant38/status/1733512110666363018"","""",""""";;;
"Tue Dec 12 14:18:42 +0000 2023,""1734578525754294460"",""kau membuatku mengerti hidup ini  kita terlahir sebagai selembar kaos putih  tinggal ku lukis dengan tinta pesan damai dan terwujud BRIGATA KAOS BEBAS 😂 https://t.co/FmVIY1sEDQ"",""0"",""0"",""0"",""4"",""in"",""1419601642987483137"",""1734578525754294460"",""Golenk9"",""https://twitter.com/Golenk9/status/1734578525754294460"",""https://pbs.twimg.com/ext_tw_video_thumb/1734578438344941568/pu/img/ALWpjrjQU4GWp7ki.jpg"",""""";;;
"Wed Dec 06 21:37:54 +0000 2023,""1732514730148082025"",""🇵🇸 Pesepak bola Pendikspor🇹🇷 Ahmet Hasan Kouka turun ke lapangan dengan mengenakan kaos bergambar gadis kecil Palestina Rim  yang menjadi martir akibat pengeboman Zionist Yahudi di Gaza  dan kakeknya Halit.  #Gaza #FreePalestineFromZionists  #FreePalestine ❤🇵🇸 https://t.co/IzImk0Wmb2"",""0"",""0"",""16"",""33"",""in"",""1221303175518420998"",""1732514730148082025"",""IFyou_611"",""https://twitter.com/IFyou_611/status/1732514730148082025"",""https://pbs.twimg.com/media/GAsg9vDaoAAcfMT.jpg"",""""";;;
"Tue Dec 12 08:30:56 +0000 2023,""1734491010200400058"",""@drReUtari08 @prabowo @gibran_tweet Kirim kaos dong 😊 https://t.co/DBqRlcH70K"",""0"",""1"",""0"",""1"",""in"",""298351919"",""1734466875915108369"",""Alexemeru"",""https://twitter.com/Alexemeru/status/1734491010200400058"",""https://pbs.twimg.com/ext_tw_video_thumb/1734490292878012416/pu/img/Nm35Kw2QAYt5nzJB.jpg"",""Bekasi, West Java""";;;
"Thu Dec 14 16:39:52 +0000 2023,""1735338829232701951"",""Kodok nya masuk https://t.co/XCmsxRcdKU https://t.co/BIYBty9lS5 Binor hijab https://t.co/kDA3hVtLzp Hijab malu https://t.co/GxubXp555D Sepong punya bos https://t.co/brFm56bHCA Indo viral https://t.co/ecZy5kpRj0  ♨️Join grub: https://t.co/jIJ27wxWJ0  Malam gen z molly sports movie"",""0"",""3"",""9"",""24"",""in"",""4853702283"",""1735338829232701951"",""yg67qmk6"",""https://twitter.com/yg67qmk6/status/1735338829232701951"","""",""""";;;
"Sun Dec 10 04:17:25 +0000 2023,""1733702432239370418"",""@masova sejauh ini kalo dunia perkaosan polos murah meriah dari brand lokal  cuttingannya oversize dan udh bbrapa punya. mau beli lagi 2pcs wkwkwk  16s https://t.co/OYYSO3zPgZ"",""0"",""7"",""21"",""320"",""in"",""1123616923864797184"",""1733442900690915430"",""jujukyng"",""https://twitter.com/jujukyng/status/1733702432239370418"","""",""""";;;
"Tue Dec 12 08:40:14 +0000 2023,""1734493351322493383"",""@sahabatalaqsha @amansouraja Kaos oblong dan celana sobek 😎 gak perlu pakai seragam yang banyak atribut yang penting kemampuan another level. https://t.co/UrZhFX53jF"",""1"",""0"",""3"",""5"",""in"",""1658479855888130051"",""1734410038431866895"",""dr_yd13"",""https://twitter.com/dr_yd13/status/1734493351322493383"",""https://pbs.twimg.com/media/GBIoglbbgAA0c7U.jpg"",""""";;;
"Sun Dec 10 08:26:59 +0000 2023,""1733765238879920129"",""🐶 : aku juga pas kecil sering banget latihan (moonwalk) pake kaos kaki di rumah… 🐶 : kalo sekarang mah PP sama ke busan juga bisa sambil moonwalk wk 🐶 : kalo pake kaos kaki  skill moonwalknya meningkat 30x lipat  @treasuremembers https://t.co/z2cNYjVXmU"",""20"",""5"",""13"",""142"",""in"",""1376469852479574020"",""1733765232206717324"",""teuverse_id"",""https://twitter.com/teuverse_id/status/1733765238879920129"",""https://pbs.twimg.com/media/GA-SS3ibgAArkxy.jpg"",""Indonesia""";;;
"Sun Dec 10 03:41:55 +0000 2023,""1733693501609754821"",""Bagi mangkuk2 ni wetfood dorang pasal lama dah tak bagi https://t.co/CZWeBkqZDq"",""0"",""0"",""0"",""1"",""in"",""71199733"",""1733693501609754821"",""ren_kaos"",""https://twitter.com/ren_kaos/status/1733693501609754821"",""https://pbs.twimg.com/ext_tw_video_thumb/1733693470542618624/pu/img/mmzuj9pMON2JY-_G.jpg"",""level 9 - Cocytus, Hell""";;;
"Thu Dec 14 13:18:25 +0000 2023,""1735288134055993356"",""Pakar politik dadakan dimana-mana  padahal asli nya...."",""1"",""8"",""4"",""11"",""in"",""1291315464879001600"",""1735288134055993356"",""_doncorleone78"",""https://twitter.com/_doncorleone78/status/1735288134055993356"","""",""Corleone, Sicilia""";;;
"Thu Dec 14 12:39:51 +0000 2023,""1735278428382023822"",""Padahal hak pilih di desa kita 9000 pemilih lebih  bagiin kaos 100pcs aja sampai mohon2 untuk di terima... duh tanda2 apa gerangan...🤣🤣🤣"",""0"",""1"",""2"",""9"",""in"",""1708908078656376832"",""1735278428382023822"",""madu_shifa79670"",""https://twitter.com/madu_shifa79670/status/1735278428382023822"","""",""Majalengka""";;;
"Thu Dec 14 00:22:32 +0000 2023,""1735092874436661705"",""kaos nya gaon yg beli di Jeju kan ya?🧘‍♀️ https://t.co/A176XCsxH3"",""0"",""1"",""0"",""1"",""in"",""830793688087355393"",""1735092874436661705"",""JSweetcandyliar"",""https://twitter.com/JSweetcandyliar/status/1735092874436661705"",""https://pbs.twimg.com/ext_tw_video_thumb/1707403032080666624/pu/img/ip9SXoE03FR-MhJ4.jpg"",""🌻+ ☀ = 💚""";;;
"Sun Dec 10 08:44:53 +0000 2023,""1733769745680552415"",""Bener kata Kakak @TigergangID   lain kali dipikir baik2 kalau mau terbang  jangan cuma pake kaos kutang aja buat daleman jaket.. Kan disuruh buka lepas itu semua jaket jam tangan sabuk dll.. Masih untung ga pada pingsan yang disitu..   #kdppe #PerthTanapon https://t.co/XAJFcvUPRH"",""3"",""1"",""10"",""42"",""in"",""1078822752478420994"",""1733769745680552415"",""MakeMacan"",""https://twitter.com/MakeMacan/status/1733769745680552415"",""https://pbs.twimg.com/media/GA-WXyJbEAAbsD_.jpg"",""Thailand""";;;
"Sun Dec 10 10:02:43 +0000 2023,""1733789331016540204"",""#GanjarMahfud🤟 yg minat beli silahkan dm ya https://t.co/D7oTJVwI1t"",""0"",""0"",""6"",""7"",""in"",""1451498885726097411"",""1733789331016540204"",""KaosJayanti"",""https://twitter.com/KaosJayanti/status/1733789331016540204"",""https://pbs.twimg.com/media/GA-oMhJaUAArQrP.jpg"",""Denpasar-Bali""";;;
"Fri Dec 08 11:50:05 +0000 2023,""1733091576963101128"",""Kaos versi Atin JKT48 udah bisa di-checkout di shopee 48Hope yaa  ayooo buruan beli beli beli...   https://t.co/5pFaRKFd1n  #jkt48 #jkt48newera #jkt48fans #jkt48info #fjkt48 #kaos #kaosmurah https://t.co/AO0AfxFDyy"",""0"",""0"",""0"",""4"",""in"",""1670798481898762245"",""1733091576963101128"",""48hopes"",""https://twitter.com/48hopes/status/1733091576963101128"",""https://pbs.twimg.com/ext_tw_video_thumb/1733091530976772096/pu/img/wtEzH6R_uTpMqj4J.jpg"",""""";;;
"Mon Dec 11 00:07:33 +0000 2023,""1734001941246800350"",""skg ada bahan yg terjankau bisa pesan sesuai budget. mau yg Catton premium jg mantap  silahkan dm saya jika berminta beli kaos  mau desain gambar sesuai request jg bisa. #KaosJayanti https://t.co/dMwDQP7dY4"",""0"",""1"",""5"",""15"",""in"",""1451498885726097411"",""1734001941246800350"",""KaosJayanti"",""https://twitter.com/KaosJayanti/status/1734001941246800350"",""https://pbs.twimg.com/media/GBBpjOhbUAANxDY.jpg"",""Denpasar-Bali""";;;
"Sun Dec 10 12:28:54 +0000 2023,""1733826118489346174"",""Mimin lagi cosplay jadi singa Zee nihh  ada yang bisa obatin gak ya? Buat yang suka artikel ini gass chek di shopee kita!!   https://t.co/jR2mT6qg9R  #jkt48 #jkt48newera #jkt48fans #jkt48info #fjkt48 #kaos #kaosmurah https://t.co/b56tZu462P"",""0"",""2"",""4"",""15"",""in"",""1670798481898762245"",""1733826118489346174"",""48hopes"",""https://twitter.com/48hopes/status/1733826118489346174"",""https://pbs.twimg.com/ext_tw_video_thumb/1733826089779343360/pu/img/iZL4yqB911SjRfK4.jpg"",""""";;;
"Mon Dec 11 09:03:13 +0000 2023,""1734136743627313514"",""Wkwkwkw ini real kaos bangjo?? 🤣🤣 https://t.co/uuCX7kAgXx"",""0"",""0"",""0"",""2"",""in"",""1630225836027826178"",""1734136743627313514"",""brissikdisini"",""https://twitter.com/brissikdisini/status/1734136743627313514"",""https://pbs.twimg.com/media/GBDkLKYboAAW5Sj.jpg"",""""";;;
"Tue Dec 12 00:39:44 +0000 2023,""1734372428732879049"",""￼COZYCLUB Henry Waffle Knit Shirt- Kaos Kerah Pria - Kaos Lengan Pendek  https://t.co/NkjUjIVKbn https://t.co/TwWHuerBEV"",""0"",""1"",""0"",""3"",""in"",""1300032203837943808"",""1734371882504487094"",""racunproduk00"",""https://twitter.com/racunproduk00/status/1734372428732879049"",""https://pbs.twimg.com/media/GBG6h7FakAAZVbJ.jpg"",""""";;;
"Wed Dec 13 17:15:18 +0000 2023,""1734985358297944181"",""@mienathazz Tokped mbak https://t.co/aQuXo59PTD"",""0"",""1"",""1"",""5"",""in"",""1589754038324977667"",""1734984120948998391"",""descha05"",""https://twitter.com/descha05/status/1734985358297944181"","""",""""";;;
"Mon Dec 11 10:06:12 +0000 2023,""1734152596389347386"",""@ARSIPAJA Ketika raja sedang membagikan kaos ke rakyat jelata"",""0"",""0"",""4"",""185"",""in"",""1512044276787556355"",""1734145309457203315"",""noisythumb"",""https://twitter.com/noisythumb/status/1734152596389347386"","""",""""";;;
"Thu Dec 07 00:21:53 +0000 2023,""1732555995631743257"",""Buat kalian yang masih terngiang mantan https://t.co/CgVFwEVE28"",""0"",""0"",""0"",""3"",""in"",""1343727709"",""1732555995631743257"",""BearHugKaos"",""https://twitter.com/BearHugKaos/status/1732555995631743257"",""https://pbs.twimg.com/ext_tw_video_thumb/1732555880523268096/pu/img/DTtv3yTaS9eli11h.jpg"",""Yogyakarta - Banyuwangi""";;;
"Mon Dec 11 12:44:38 +0000 2023,""1734192467430593015"",""Mau puk puk kepalanya  mau usap usap rambutnya  mau aku bikinin cokelat panas terus badannya aku kasih minyak telon  mau aku pakein kaos kaki terus aku dongengin sebelum tidur  aku pakein selimut smpe menutup dada  guling 2 kanan kiri  pokonya keep warm sayangku igi https://t.co/Ij1VIiqW8c"",""1"",""1"",""0"",""9"",""in"",""1543202809881174017"",""1734192467430593015"",""prettiestmingi"",""https://twitter.com/prettiestmingi/status/1734192467430593015"",""https://pbs.twimg.com/ext_tw_video_thumb/1734192365639020545/pu/img/CY3yhP6857axiZbM.jpg"",""legal | au👉🏻""";;;
"Sun Dec 10 01:37:14 +0000 2023,""1733662122717196321"",""@ARSIPAJA mirip seseorang lempar kaos"",""0"",""20"",""0"",""1"",""in"",""1603820270015647744"",""1733405469459599569"",""akunlamakenaTD"",""https://twitter.com/akunlamakenaTD/status/1733662122717196321"","""",""""";;;
"Fri Dec 08 09:17:31 +0000 2023,""1733053178885947624"",""*INI LUAR BIASA...!!!*💯✊ *TANPA PAMRIH*🌬️💰🏧 *Tanpa Bagi-bagi SEMBAKO* *Tanpa Bagi-bagi KAOS* *Tanpa Bagi-bagi Rupiah* *dan BARU TERJADI..??*✊ *PUNCAK TERTINGGI*↗️🏔️ *Gn. JAYA PAPUA*🏔️✊🧡 *BERKIBAR BENDERA 🇲🇨 &amp";" 01  #aniesbaswedan  #AniesMuhaimin  #amin https://t.co/zcC3ekTMQi"",""0"",""0"",""0"",""4"",""in"",""2539235724"",""1733053178885947624"",""dinanatalia46"",""https://twitter.com/dinanatalia46/status/1733053178885947624"",""https://pbs.twimg.com/ext_tw_video_thumb/1733052600277475328/pu/img/kLCIT3S5kUaE7zyT.jpg"",""Jakarta Selaran""";;
"Tue Dec 12 00:39:28 +0000 2023,""1734372358696391007"",""￼COZYCLUB Frank Polo Knit Shirt  - Kaos Kerah Pria - Kaos Lengan Pendek  https://t.co/b9IKDE24Wm https://t.co/EUXrECi4Lf"",""0"",""1"",""0"",""3"",""in"",""1300032203837943808"",""1734371882504487094"",""racunproduk00"",""https://twitter.com/racunproduk00/status/1734372358696391007"",""https://pbs.twimg.com/media/GBG6dzzaYAAPlJT.jpg"",""""";;;
"Mon Dec 11 16:14:50 +0000 2023,""1734245365497659578"",""cok arek"" ono"" ae lak tuku kaos https://t.co/JI2e88opBB"",""0"",""0"",""0"",""1"",""in"",""1223492744863076353"",""1734245365497659578"",""miripmangunang"",""https://twitter.com/miripmangunang/status/1734245365497659578"",""https://pbs.twimg.com/media/GBFG9zlboAAfX8h.jpg"",""Kota Surabaya, Jawa Timur""";;;
"Thu Dec 07 10:44:06 +0000 2023,""1732712580752576582"",""@englishfess_ holy shit ngab bro sebat skuy vespa kaos deus listening to arctic monkeys lapan belas coret nightride sunmori mdni harshwords he/him tongkrongan 24/7 bunda dulu baru kamu"",""10"",""2"",""56"",""696"",""in"",""1084006192832114688"",""1732627569626022370"",""javachipeu"",""https://twitter.com/javachipeu/status/1732712580752576582"","""",""she/her""";;;
"Sun Dec 10 10:48:40 +0000 2023,""1733800894737870952"",""@MuhadklyAcho Bukan bermaksud mnyalahkan yg lain   Tapi bisa terjadi   Satu orang mau milih presiden aja sampai gak bisa tidur  diikutin tuh diskusi semua capres  ditelaah &amp";" dianalisis betul2 semua visi misinya  hingga akhirny yakin dgn pilihanny   Di lain tempat  ada yg mlih gara² dpt kaos"",""3"",""5"",""18"",""163"",""in"",""1507301995002347524"",""1733729148810744220"",""sclgysm"",""https://twitter.com/sclgysm/status/1733800894737870952"","""",""""";;
"Sat Dec 09 19:32:58 +0000 2023,""1733570450691899831"",""@BosPurwa Itu bagi² kaos apa nyambitin pake kaos ? Serius nanya..."",""0"",""6"",""0"",""35"",""in"",""143321679"",""1733525449375191416"",""anjar_kz200"",""https://twitter.com/anjar_kz200/status/1733570450691899831"","""",""Indonesia""";;;
"Wed Dec 13 04:57:35 +0000 2023,""1734799707279638769"",""@imanlagi Bikin kaos bagus nih.. dibikin pake AI  tinggal ganti textnya yang typo 😁 https://t.co/9yGU9ggRxR"",""0"",""0"",""1"",""18"",""in"",""1586668406694039552"",""1734751632628593007"",""rundom_balls"",""https://twitter.com/rundom_balls/status/1734799707279638769"",""https://pbs.twimg.com/media/GBM_ItzbkAAv1WU.jpg"",""""";;;
"Wed Dec 13 10:10:06 +0000 2023,""1734878351276507341"",""Wakanda No More    Indonesia Forever    #AMINAjaDulu https://t.co/QF9wzKGNYo"",""1"",""1"",""12"",""20"",""in"",""1291315464879001600"",""1734878351276507341"",""_doncorleone78"",""https://twitter.com/_doncorleone78/status/1734878351276507341"",""https://pbs.twimg.com/media/GBOGpOlb0AAeqB4.jpg"",""Corleone, Sicilia""";;;
